tiempo	presion	sonido	sonido rectificado y amplificado
109,385	34,2773	0,0062561	0
109,386	34,2773	0,00549316	0
109,387	34,2773	-0,00518799	0
109,388	34,3018	-0,0123596	0
109,389	34,3018	-0,00549316	0
109,39	34,3018	0,00610352	0
109,391	34,3018	0,00823975	0
109,392	34,3262	0,00839233	0
109,393	34,3262	0,0210571	0,011124181
109,394	34,3262	0,0411987	0,034345591
109,395	34,3262	0,0447083	0,035317957
109,396	34,3262	0,0228882	0,004567102
109,397	34,3506	-0,00610352	0
109,398	34,3506	-0,0205994	0,010505599
109,399	34,3506	-0,025177	0,014310876
109,4	34,3506	-0,0280762	0,01577906
109,401	34,3506	-0,0157166	0
109,402	34,3506	0,0221252	0,010356848
109,403	34,375	0,0566101	0,051555596
109,404	34,375	0,0544739	0,044389376
109,405	34,375	0,0219727	0
109,406	34,375	-0,00854492	0
109,407	34,375	-0,0109863	0,001484622
109,408	34,375	0,0115967	0
109,409	34,375	0,0291443	0,009519982
109,41	34,3994	0,0279236	0,006139312
109,411	34,3994	0,0315857	0,009074556
109,412	34,3994	0,058136	0,040435622
109,413	34,3994	0,0840759	0,069063215
109,414	34,3994	0,0753784	0,052595333
109,415	34,3994	0,030365	0
109,416	34,3994	-0,0245667	0,037636701
109,417	34,4238	-0,063324	0,082461905
109,418	34,4238	-0,0787354	0,095288284
109,419	34,4238	-0,0857544	0,096818258
109,42	34,4238	-0,101471	0,1091241
109,421	34,4238	-0,11322	0,115697243
109,422	34,4482	-0,0891113	0,077035259
109,423	34,4482	-0,0273132	0
109,424	34,4482	0,0357056	0,045942985
109,425	34,4482	0,0668335	0,08070954
109,426	34,4482	0,0653076	0,072474398
109,427	34,4727	0,0544739	0,053121935
109,428	34,4727	0,0512695	0,044522048
109,429	34,4727	0,0489807	0,037607009
109,43	34,4727	0,0276184	0,007284578
109,431	34,4727	-0,0221252	0,016609262
109,432	34,4727	-0,0857544	0,093845534
109,433	34,4727	-0,126343	0,137428158
109,434	34,4971	-0,123749	0,124294156
109,435	34,4971	-0,0990295	0,084328511
109,436	34,4971	-0,0891113	0,065375608
109,437	34,4971	-0,0979614	0,071073925
109,438	34,4971	-0,100555	0,068593582
109,439	34,4971	-0,0814819	0,039185708
109,44	34,4971	-0,04776	0
109,441	34,4971	-0,0218201	0
109,442	34,5215	-0,0111389	0,012045071
109,443	34,5215	0,0134277	0,04073987
109,444	34,5215	0,085144	0,126568846
109,445	34,5215	0,184174	0,241147154
109,446	34,5215	0,241699	0,296645045
109,447	34,5215	0,217133	0,24604215
109,448	34,5215	0,143738	0,137582478
109,449	34,5215	0,085144	0,054438779
109,45	34,5215	0,063324	0,022486653
109,451	34,5215	0,0505066	0,003795388
109,452	34,5215	0,0270081	0
109,453	34,5215	0,00976563	0,008181533
109,454	34,5215	0,020752	0
109,455	34,5215	0,0422668	0
109,456	34,5215	0,0349426	0
109,457	34,5215	-0,00961304	0,03108958
109,458	34,5215	-0,0605774	0,091584977
109,459	34,5215	-0,0894165	0,120622761
109,46	34,5215	-0,0999451	0,124947923
109,461	34,5215	-0,0968933	0,112025826
109,462	34,5459	-0,0744629	0,075692399
109,463	34,5459	-0,0398254	0,026382993
109,464	34,5459	-0,0167847	0
109,465	34,5459	-0,0163269	0
109,466	34,5459	-0,0263977	0,004934692
109,467	34,5459	-0,0233459	0
109,468	34,5703	0,010376	0,003827693
109,469	34,5703	0,0680542	0,074428305
109,47	34,5703	0,104828	0,11446245
109,471	34,5703	0,0892639	0,0865588
109,472	34,5947	0,0332642	0,009863888
109,473	34,5947	-0,0134277	0,01037739
109,474	34,5947	-0,0100708	0,004272598
109,475	34,5947	0,032196	0,010085995
109,476	34,5947	0,0628662	0,046533386
109,477	34,5947	0,0534058	0,03052747
109,478	34,5947	0,020752	0
109,479	34,5947	-0,00640869	0,007826014
109,48	34,5947	-0,0262451	0,030873166
109,481	34,5947	-0,0440979	0,049992711
109,482	34,5947	-0,0578308	0,062761064
109,483	34,5947	-0,0604248	0,060803533
109,484	34,5947	-0,0469971	0,038941873
109,485	34,5947	-0,0210571	0,002813445
109,486	34,5947	0,00289917	0
109,487	34,5947	0,0151062	0,003285917
109,488	34,5947	0,0128174	0
109,489	34,5947	0,0012207	0
109,49	34,5947	-0,00930786	0
109,491	34,5947	-0,0154114	0
109,492	34,5947	-0,0265503	0,009937241
109,493	34,5947	-0,0521851	0,040099729
109,494	34,5947	-0,090332	0,084007176
109,495	34,5947	-0,131378	0,128779713
109,496	34,5947	-0,163269	0,159295358
109,497	34,5947	-0,176086	0,164051148
109,498	34,5947	-0,168915	0,143523123
109,499	34,5947	-0,139923	0,097008663
109,5	34,5947	-0,0982666	0,037586291
109,501	34,5947	-0,0531006	0
109,502	34,5947	-0,0123596	0,033259294
109,503	34,5947	0,00991821	0,057760177
109,504	34,5947	0,0245667	0,071184973
109,505	34,5703	0,035553	0,079188527
109,506	34,5703	0,0408936	0,079632078
109,507	34,5703	0,0637817	0,101982135
109,508	34,5703	0,107117	0,148486897
109,509	34,5703	0,138855	0,177573053
109,51	34,5703	0,148468	0,177175422
109,511	34,5703	0,158081	0,176802775
109,512	34,5459	0,17334	0,183511042
109,513	34,5459	0,191498	0,193421566
109,514	34,5459	0,196686	0,186496893
109,515	34,5459	0,167389	0,136901061
109,516	34,5459	0,132446	0,083363926
109,517	34,5459	0,117493	0,058178129
109,518	34,5459	0,135345	0,075581053
109,519	34,5215	0,124054	0,055461768
109,52	34,5215	-0,00900269	0,075600497
109,521	34,5215	-0,184479	0,288939128
109,522	34,5215	-0,283356	0,39312416
109,523	34,5215	-0,299377	0,387193054
109,524	34,5215	-0,278778	0,33585961
109,525	34,4971	-0,229645	0,252084041
109,526	34,4971	-0,166168	0,155642247
109,527	34,4971	-0,0915527	0,051337194
109,528	34,4971	0,0149536	0,046277929
109,529	34,4971	0,0918579	0,138243939
109,53	34,4727	0,0924683	0,129064179
109,531	34,4727	0,0704956	0,092232326
109,532	34,4727	0,0875854	0,106542811
109,533	34,4727	0,139618	0,163632641
109,534	34,4482	0,191345	0,216753412
109,535	34,4482	0,188293	0,198062757
109,536	34,4482	0,127106	0,10787772
109,537	34,4482	0,0593567	0,0151563
109,538	34,4238	0,0253296	0
109,539	34,4238	0,00198364	0,018166622
109,54	34,4238	-0,0434875	0,072607467
109,541	34,3994	-0,0952148	0,131447893
109,542	34,3994	-0,119324	0,152068642
109,543	34,3994	-0,114746	0,13553475
109,544	34,375	-0,0788879	0,080939589
109,545	34,375	-0,0241089	0,006123617
109,546	34,375	0,0453186	0,042302153
109,547	34,3506	0,326233	0,389530593
109,548	34,3506	0,46814	0,541182777
109,549	34,3506	0,1651	0,127122624
109,55	34,3262	-0,266876	0,382091364
109,551	34,3262	-0,361328	0,474892218
109,552	34,3262	-0,202332	0,245052223
109,553	34,3262	-0,0117493	0
109,554	34,3262	0,0756836	0,079760007
109,555	34,3018	-0,0657654	0,063319349
109,556	34,3018	-0,300446	0,35143499
109,557	34,3018	-0,349426	0,389322041
109,558	34,3018	-0,265045	0,258127329
109,559	34,3018	-0,19043	0,147383323
109,56	34,3018	-0,128021	0,058855069
109,561	34,3018	-0,0907898	0,007361459
109,562	34,2773	-0,0730896	0
109,563	34,2773	0,0100708	0,080654444
109,564	34,2773	0,137787	0,233975389
109,565	34,2773	0,216064	0,315863895
109,566	34,2773	0,235748	0,319365944
109,567	34,2773	0,210876	0,266952953
109,568	34,2773	0,163116	0,189223167
109,569	34,2773	0,136871	0,143271038
109,57	34,2773	0,134583	0,130152416
109,571	34,2773	0,119476	0,101834311
109,572	34,2773	0,0692749	0,031427861
109,573	34,2773	0,00823975	0,008097385
109,574	34,2773	-0,0361633	0,061835786
109,575	34,2773	-0,0538635	0,078819142
109,576	34,2773	-0,0605774	0,081002527
109,577	34,2773	-0,0631714	0,077898851
109,578	34,2773	-0,0532532	0,059349935
109,579	34,2773	-0,0341797	0,030522357
109,58	34,2773	-0,00946045	0
109,581	34,3018	0,0164795	0
109,582	34,3018	0,0411987	0,026839827
109,583	34,3018	0,0541687	0,040109294
109,584	34,3018	0,0480652	0,028703141
109,585	34,3018	0,0291443	0,001991907
109,586	34,3262	0,012207	0
109,587	34,3262	0,0120544	0
109,588	34,3262	0,0244141	0
109,589	34,3262	0,0318909	0,003195185
109,59	34,3262	0,0212097	0
109,591	34,3506	-0,0128174	0,014674513
109,592	34,3506	-0,0430298	0,050261349
109,593	34,3506	-0,0534058	0,058816698
109,594	34,3506	-0,0434875	0,041466624
109,595	34,375	-0,0390625	0,032073312
109,596	34,375	-0,0524902	0,045586074
109,597	34,375	-0,0675964	0,06034793
109,598	34,375	-0,0740051	0,063310395
109,599	34,375	-0,065918	0,047966974
109,6	34,3994	-0,0559998	0,031298733
109,601	34,3994	-0,0305176	0
109,602	34,3994	0,101318	0,129591019
109,603	34,3994	0,222015	0,271063188
109,604	34,3994	0,195007	0,219015149
109,605	34,3994	0,0531006	0,026614384
109,606	34,3994	-0,144501	0,183316484
109,607	34,4238	-0,296478	0,360512982
109,608	34,4238	-0,320892	0,367122147
109,609	34,4238	-0,221863	0,219012295
109,61	34,4238	-0,0746155	0,019935334
109,611	34,4238	0,0628662	0,114426002
109,612	34,4238	0,155029	0,221183267
109,613	34,4238	0,198364	0,260198025
109,614	34,4238	0,207214	0,253655164
109,615	34,4238	0,176544	0,198123403
109,616	34,4238	0,131836	0,128533305
109,617	34,4238	0,0973511	0,076094558
109,618	34,4482	0,0790405	0,047168508
109,619	34,4482	0,0721741	0,034365187
109,62	34,4482	0,0527954	0,006725946
109,621	34,4482	0,000152588	0,02075681
109,622	34,4482	-0,0657654	0,100593469
109,623	34,4482	-0,120239	0,161108358
109,624	34,4482	-0,159149	0,198366484
109,625	34,4482	-0,179291	0,209823613
109,626	34,4482	-0,186615	0,20453837
109,627	34,4482	-0,177307	0,178795208
109,628	34,4482	-0,120697	0,095542036
109,629	34,4482	-0,0344849	0
109,63	34,4482	0,0442505	0,077934555
109,631	34,4482	0,0805664	0,11717602
109,632	34,4482	0,0921631	0,123052872
109,633	34,4482	0,119019	0,14763447
109,634	34,4727	0,139923	0,163231685
109,635	34,4727	0,122375	0,129783899
109,636	34,4727	0,0778198	0,064678699
109,637	34,4727	0,0439453	0,017015055
109,638	34,4727	0,0559998	0,029757455
109,639	34,4727	0,0917053	0,071262977
109,64	34,4727	0,0909424	0,06457513
109,641	34,4971	0,027771	0
109,642	34,4971	-0,0682068	0,099694035
109,643	34,4971	-0,128326	0,167322437
109,644	34,4971	-0,0906372	0,108441621
109,645	34,4971	0,0276184	0,007448104
109,646	34,4971	0,117798	0,118447989
109,647	34,5215	0,0956726	0,082092295
109,648	34,5215	-0,0219727	0,031378978
109,649	34,5215	-0,138092	0,173299867
109,65	34,5215	-0,167236	0,197584478
109,651	34,5215	-0,12207	0,127455742
109,652	34,5459	-0,0686646	0,051434074
109,653	34,5459	-0,0694275	0,047899364
109,654	34,5459	-0,101929	0,084259996
109,655	34,5703	-0,117493	0,097164147
109,656	34,5703	-0,100861	0,069012507
109,657	34,5703	-0,0592041	0,011348561
109,658	34,5947	-0,0157166	0,004980502
109,659	34,5947	0,0158691	0,042893056
109,66	34,5947	0,0502014	0,081856744
109,661	34,6191	0,0979614	0,135156896
109,662	34,6191	0,148773	0,1889226
109,663	34,6191	0,193787	0,232063106
109,664	34,6436	0,217896	0,246361764
109,665	34,6436	0,212708	0,223140761
109,666	34,6436	0,186157	0,174675026
109,667	34,668	0,146942	0,113424484
109,668	34,668	0,101624	0,048393676
109,669	34,668	0,0450134	0
109,67	34,668	-0,0279236	0,077419233
109,671	34,668	-0,102234	0,164186202
109,672	34,6924	-0,180359	0,250269692
109,673	34,6924	-0,262451	0,335903146
109,674	34,6924	-0,318298	0,383349842
109,675	34,6924	-0,322266	0,362966624
109,676	34,6924	-0,274353	0,279012871
109,677	34,6924	-0,196838	0,163331589
109,678	34,7168	-0,117798	0,053012525
109,679	34,7168	-0,0540161	0
109,68	34,7168	0,00457764	0,063834389
109,681	34,7168	0,0752258	0,146877119
109,682	34,7168	0,152435	0,23290342
109,683	34,7168	0,213928	0,29387928
109,684	34,7168	0,245209	0,313258913
109,685	34,7168	0,24826	0,296133388
109,686	34,7168	0,239258	0,265017641
109,687	34,7168	0,227203	0,232040705
109,688	34,7168	0,202026	0,18473327
109,689	34,7168	0,152283	0,109690749
109,69	34,7168	0,08255	0,014375789
109,691	34,7168	0,00610352	0,043342205
109,692	34,7168	-0,0624084	0,125002197
109,693	34,7168	-0,110321	0,17578219
109,694	34,7168	-0,136261	0,195905833
109,695	34,7168	-0,144806	0,193021319
109,696	34,7168	-0,141907	0,176013045
109,697	34,7168	-0,138855	0,159882182
109,698	34,7168	-0,137177	0,146482351
109,699	34,7168	-0,132599	0,130299457
109,7	34,7168	-0,118103	0,102735863
109,701	34,7168	-0,088501	0,058021641
109,702	34,7168	-0,050354	0,005435647
109,703	34,7168	-0,0154114	0
109,704	34,7168	0,00961304	0,029874689
109,705	34,7168	0,0253296	0,04638667
109,706	34,7168	0,0405884	0,061288973
109,707	34,7168	0,0590515	0,079260311
109,708	34,7168	0,0759888	0,094195227
109,709	34,7168	0,0823975	0,095031004
109,71	34,7168	0,0765991	0,080555393
109,711	34,7168	0,0624084	0,056498936
109,712	34,7168	0,0440979	0,028804241
109,713	34,7168	0,0224304	0
109,714	34,7412	0,00137329	0
109,715	34,7412	-0,0108337	0,003543314
109,716	34,7412	-0,0119019	0,003399294
109,717	34,7412	-0,00991821	0
109,718	34,7412	-0,0123596	0,001279152
109,719	34,7412	-0,017395	0,006236393
109,72	34,7412	-0,0187683	0,006304537
109,721	34,7412	-0,0125122	0
109,722	34,7412	0,00137329	0
109,723	34,7412	0,0205994	0,005515966
109,724	34,7412	0,0404358	0,02870825
109,725	34,7412	0,0575256	0,047010071
109,726	34,7412	0,0674438	0,055197454
109,727	34,7412	0,0668335	0,049709783
109,728	34,7412	0,0540161	0,029308038
109,729	34,7412	0,032196	0
109,73	34,7412	0,00534058	0
109,731	34,7412	-0,0236511	0,031069523
109,732	34,7412	-0,04776	0,057996855
109,733	34,7412	-0,059967	0,068354918
109,734	34,7412	-0,0640869	0,06795329
109,735	34,7412	-0,0698853	0,069675022
109,736	34,7412	-0,0814819	0,078536324
109,737	34,7412	-0,0930786	0,086840979
109,738	34,7412	-0,093689	0,080890962
109,739	34,7168	-0,0776672	0,054524546
109,74	34,7168	-0,0488281	0,013793156
109,741	34,7168	-0,0149536	0
109,742	34,7168	0,0154114	0,027958885
109,743	34,7168	0,0352478	0,04974104
109,744	34,7168	0,0483704	0,061762331
109,745	34,6924	0,0648499	0,077224427
109,746	34,6924	0,0827026	0,093431511
109,747	34,6924	0,0953674	0,102135399
109,748	34,6924	0,0953674	0,094461406
109,749	34,668	0,0778198	0,065335084
109,75	34,668	0,04776	0,022398572
109,751	34,668	0,0189209	0
109,752	34,6436	-0,00167847	0,002295077
109,753	34,6436	-0,0166321	0,019586273
109,754	34,6436	-0,0279236	0,031213369
109,755	34,6191	-0,0346375	0,036387913
109,756	34,6191	-0,0376892	0,036659581
109,757	34,6191	-0,03479	0,029475555
109,758	34,5947	-0,0309753	0,021598539
109,759	34,5947	-0,0296021	0,017268326
109,76	34,5947	-0,0292969	0,014545188
109,761	34,5703	-0,0291443	0,0121839
109,762	34,5703	-0,0308228	0,012259851
109,763	34,5703	-0,0320435	0,011758779
109,764	34,5459	-0,0241089	0
109,765	34,5459	-0,00289917	0
109,766	34,5459	0,0193787	0,015264085
109,767	34,5215	0,0273132	0,022966502
109,768	34,5215	0,014801	0,004626587
109,769	34,5215	-0,00930786	0
109,77	34,5215	-0,0218201	0,002253729
109,771	34,4971	-0,00732422	0
109,772	34,4971	0,0286865	0,022449649
109,773	34,4971	0,0595093	0,058310959
109,774	34,4971	0,0592041	0,053009036
109,775	34,4727	0,0285339	0,010083993
109,776	34,4727	-0,0117493	0,00216024
109,777	34,4727	-0,0325012	0,026707746
109,778	34,4727	-0,0294495	0,019958387
109,779	34,4727	-0,0238037	0,010390477
109,78	34,4482	-0,0282288	0,014012362
109,781	34,4482	-0,0354004	0,020839802
109,782	34,4482	-0,0302124	0,011788762
109,783	34,4482	-0,00915527	0
109,784	34,4482	0,018158	0,010889612
109,785	34,4482	0,0389099	0,034888635
109,786	34,4482	0,0482178	0,043074755
109,787	34,4238	0,0500488	0,041400402
109,788	34,4238	0,0512695	0,039068376
109,789	34,4238	0,0502014	0,034021875
109,79	34,4238	0,0453186	0,024524081
109,791	34,4238	0,0386047	0,013334175
109,792	34,4238	0,0326538	0,003801102
109,793	34,4238	0,0247192	0
109,794	34,4238	0,00473022	0
109,795	34,4238	-0,0239563	0,028394801
109,796	34,4238	-0,043335	0,049577441
109,797	34,4238	-0,0427246	0,044442761
109,798	34,4238	-0,0343323	0,029903328
109,799	34,4238	-0,0392151	0,032871309
109,8	34,4238	-0,0610352	0,056824432
109,801	34,4238	-0,0793457	0,074885536
109,802	34,4238	-0,0776672	0,066825577
109,803	34,4238	-0,0547791	0,03276004
109,804	34,4238	-0,0213623	0
109,805	34,4238	0,00747681	0,008857032
109,806	34,4238	0,0218201	0,024973004
109,807	34,4238	0,0253296	0,026534142
109,808	34,4238	0,0292969	0,02856944
109,809	34,4238	0,0370789	0,035245232
109,81	34,3994	0,0460815	0,043027322
109,811	34,3994	0,0535583	0,048413199
109,812	34,3994	0,0550842	0,046022046
109,813	34,3994	0,0523376	0,038440508
109,814	34,3994	0,0549316	0,038011083
109,815	34,3994	0,0622559	0,043521514
109,816	34,375	0,062561	0,039911714
109,817	34,375	0,0492859	0,019553475
109,818	34,375	0,0283813	0
109,819	34,375	0,00610352	0
109,82	34,3506	-0,0157166	0,023766443
109,821	34,3506	-0,0436401	0,055920891
109,822	34,3506	-0,0842285	0,101886141
109,823	34,3262	-0,12558	0,145917184
109,824	34,3262	-0,150909	0,16715355
109,825	34,3262	-0,154419	0,159781846
109,826	34,3262	-0,145874	0,137804569
109,827	34,3018	-0,128326	0,105954416
109,828	34,3018	-0,096283	0,057986716
109,829	34,3018	-0,0511169	0
109,83	34,2773	-0,00198364	0,025832367
109,831	34,2773	0,0396729	0,07502331
109,832	34,2773	0,0654602	0,101286944
109,833	34,2529	0,0732422	0,103393761
109,834	34,2529	0,0758362	0,098883202
109,835	34,2529	0,0886536	0,1074353
109,836	34,2285	0,116272	0,133951304
109,837	34,2285	0,139313	0,153079508
109,838	34,2041	0,130463	0,131142102
109,839	34,2041	0,0857544	0,065759814
109,84	34,2041	0,0221252	0
109,841	34,1797	-0,0320435	0,046928465
109,842	34,1797	-0,0604248	0,078199851
109,843	34,1797	-0,0630188	0,075272272
109,844	34,1553	-0,0602722	0,065852889
109,845	34,1553	-0,063324	0,064273343
109,846	34,1309	-0,059967	0,054782043
109,847	34,1309	-0,037384	0,021854598
109,848	34,1309	-0,00534058	0
109,849	34,1309	0,0187683	0,010913461
109,85	34,1064	0,0296021	0,022513361
109,851	34,1064	0,0350952	0,026708543
109,852	34,1064	0,0424194	0,032929008
109,853	34,1064	0,0492859	0,038186506
109,854	34,082	0,0497437	0,03510279
109,855	34,082	0,0405884	0,020196454
109,856	34,082	0,0300598	0,004510087
109,857	34,082	0,0189209	0
109,858	34,082	-0,00442505	0,000704395
109,859	34,082	-0,0389099	0,042509562
109,86	34,082	-0,065918	0,072342095
109,861	34,082	-0,0672913	0,068256695
109,862	34,082	-0,0498962	0,040967489
109,863	34,082	-0,0280762	0,009861788
109,864	34,082	-0,00595093	0
109,865	34,082	0,0170898	0,00849265
109,866	34,082	0,0369263	0,031498029
109,867	34,082	0,052948	0,048289438
109,868	34,082	0,0617981	0,055061311
109,869	34,082	0,0668335	0,05663932
109,87	34,082	0,0706482	0,056592304
109,871	34,082	0,0637817	0,043196743
109,872	34,082	0,0428772	0,013095349
109,873	34,082	0,0157166	0
109,874	34,082	-0,00976563	0,014603229
109,875	34,082	-0,038147	0,047905756
109,876	34,082	-0,0657654	0,078162112
109,877	34,082	-0,0883484	0,100223154
109,878	34,082	-0,0994873	0,106592936
109,879	34,082	-0,101013	0,100545992
109,88	34,082	-0,0923157	0,082100239
109,881	34,082	-0,0682068	0,045548967
109,882	34,082	-0,032959	0
109,883	34,082	-0,00167847	0,002821439
109,884	34,082	0,0149536	0,022177613
109,885	34,082	0,0161743	0,021053391
109,886	34,082	0,0161743	0,01847393
109,887	34,082	0,0263977	0,028835792
109,888	34,082	0,0382996	0,040644723
109,889	34,1064	0,0382996	0,036834303
109,89	34,1064	0,0286865	0,021246924
109,891	34,1064	0,0196838	0,007401928
109,892	34,1064	0,010376	0
109,893	34,1064	-0,00289917	0
109,894	34,1064	-0,0184631	0,002670337
109,895	34,1064	-0,0276184	0,012690043
109,896	34,1064	-0,0210571	0,002434442
109,897	34,1064	-0,00488281	0
109,898	34,1064	0,0100708	0
109,899	34,1064	0,0250244	0,015500799
109,9	34,1064	0,0404358	0,032534468
109,901	34,1064	0,0483704	0,03915188
109,902	34,1064	0,0447083	0,030857633
109,903	34,082	0,0325012	0,012403279
109,904	34,082	0,0193787	0
109,905	34,082	0,0106812	0
109,906	34,082	0,00946045	0
109,907	34,082	0,0141907	0
109,908	34,082	0,0215149	0
109,909	34,082	0,0189209	0
109,91	34,0576	-0,000915527	0
109,911	34,0576	-0,0306702	0,030784561
109,912	34,0576	-0,0563049	0,059637048
109,913	34,0576	-0,0660706	0,066840429
109,914	34,0576	-0,0627136	0,057187834
109,915	34,0576	-0,0604248	0,049476979
109,916	34,0576	-0,0639343	0,049498487
109,917	34,0576	-0,0614929	0,042080018
109,918	34,0576	-0,0460815	0,018915166
109,919	34,0576	-0,0271606	0
109,92	34,0576	-0,0146484	0
109,921	34,0576	-0,00473022	0
109,922	34,0576	0,0161743	0,020934727
109,923	34,0576	0,0549316	0,066809347
109,924	34,0332	0,0927734	0,108657205
109,925	34,0332	0,111542	0,124034185
109,926	34,0332	0,115814	0,12032425
109,927	34,0332	0,116882	0,112842417
109,928	34,0332	0,123444	0,112698182
109,929	34,0332	0,126343	0,107984259
109,93	34,0332	0,109406	0,078771521
109,931	34,0332	0,0695801	0,022783148
109,932	34,0332	0,0202942	0,001512371
109,933	34,0332	-0,0271606	0,059479209
109,934	34,0332	-0,0717163	0,110180008
109,935	34,0332	-0,109863	0,149683932
109,936	34,0332	-0,140533	0,177359876
109,937	34,0332	-0,167389	0,198529389
109,938	34,0332	-0,191803	0,215316283
109,939	34,0332	-0,202026	0,213309675
109,94	34,0332	-0,189056	0,182437895
109,941	34,0332	-0,149231	0,119937097
109,942	34,0332	-0,0961304	0,04476884
109,943	34,0332	-0,0415039	0
109,944	34,0332	0,0140381	0,056534825
109,945	34,0332	0,0672913	0,1182925
109,946	34,0332	0,110626	0,163771701
109,947	34,0332	0,140381	0,189418734
109,948	34,0332	0,163269	0,204870567
109,949	34,0332	0,180817	0,212676533
109,95	34,0332	0,189362	0,208738285
109,951	34,0332	0,178528	0,180823735
109,952	34,0332	0,147552	0,129485607
109,953	34,0332	0,106964	0,06935815
109,954	34,0332	0,0630188	0,008812112
109,955	34,0332	0,0141907	0,014033332
109,956	34,0332	-0,0410461	0,080940954
109,957	34,0576	-0,0952148	0,142309522
109,958	34,0576	-0,135956	0,183037814
109,959	34,0576	-0,167084	0,209190572
109,96	34,0576	-0,190125	0,223591354
109,961	34,0576	-0,197906	0,218012308
109,962	34,0576	-0,175934	0,175592553
109,963	34,082	-0,121918	0,095783111
109,964	34,082	-0,0587463	0,009543618
109,965	34,082	-0,00854492	0,015064387
109,966	34,082	0,0250244	0,054822877
109,967	34,082	0,0617981	0,096088742
109,968	34,1064	0,105133	0,142963296
109,969	34,1064	0,134735	0,16972651
109,97	34,1064	0,138855	0,162955642
109,971	34,1064	0,130157	0,1405877
109,972	34,1064	0,131683	0,132405177
109,973	34,1064	0,134583	0,126454277
109,974	34,1309	0,10849	0,084636034
109,975	34,1309	0,0453186	0
109,976	34,1309	-0,0231934	0,047742611
109,977	34,1309	-0,0656128	0,096510468
109,978	34,1309	-0,0816345	0,109217024
109,979	34,1309	-0,0938416	0,116356954
109,98	34,1309	-0,113525	0,132393644
109,981	34,1309	-0,125122	0,137314719
109,982	34,1553	-0,112152	0,111217844
109,983	34,1553	-0,0866699	0,071120558
109,984	34,1553	-0,0666809	0,040409035
109,985	34,1553	-0,0498962	0,015632548
109,986	34,1553	-0,0236511	0
109,987	34,1553	0,0195313	0,033427588
109,988	34,1553	0,0733948	0,097400009
109,989	34,1797	0,119019	0,147053798
109,99	34,1797	0,149231	0,174322499
109,991	34,1797	0,158081	0,173175356
109,992	34,1797	0,140076	0,13853154
109,993	34,1797	0,0900269	0,066009335
109,994	34,2041	0,018158	0
109,995	34,2041	-0,0480652	0,07142992
109,996	34,2041	-0,0944519	0,123668584
109,997	34,2041	-0,120239	0,146875496
109,998	34,2285	-0,145264	0,167671649
109,999	34,2285	-0,168152	0,184489892
110	34,2285	-0,169067	0,172785163
110,001	34,2529	-0,139923	0,124242114
110,002	34,2529	-0,0881958	0,050520114
110,003	34,2529	-0,032959	0
110,004	34,2773	0,0259399	0,056394639
110,005	34,2773	0,0865173	0,127316372
110,006	34,2773	0,137024	0,181193587
110,007	34,3018	0,164032	0,202312221
110,008	34,3018	0,167542	0,192731432
110,009	34,3018	0,174866	0,188520122
110,01	34,3018	0,193024	0,198115916
110,011	34,3262	0,207672	0,202721289
110,012	34,3262	0,197906	0,176519798
110,013	34,3262	0,162048	0,119349595
110,014	34,3506	0,111542	0,047461501
110,015	34,3506	0,0524902	0
110,016	34,375	-0,00946045	0,067364778
110,017	34,375	-0,0708008	0,138550925
110,018	34,375	-0,126801	0,198589127
110,019	34,3994	-0,17334	0,243028517
110,02	34,3994	-0,211029	0,273613198
110,021	34,4238	-0,237274	0,287971186
110,022	34,4238	-0,251465	0,286359536
110,023	34,4482	-0,253906	0,270161649
110,024	34,4482	-0,243073	0,238389005
110,025	34,4727	-0,217133	0,189728945
110,026	34,4727	-0,175476	0,124480036
110,027	34,4971	-0,122528	0,049217088
110,028	34,4971	-0,0648499	0
110,029	34,5215	-0,00747681	0,05849169
110,03	34,5215	0,045166	0,119363424
110,031	34,5459	0,091095	0,168018212
110,032	34,5459	0,124512	0,197975929
110,033	34,5703	0,14389	0,208502598
110,034	34,5703	0,16098	0,215507856
110,035	34,5947	0,180511	0,225124211
110,036	34,5947	0,195923	0,228987603
110,037	34,6191	0,201263	0,22001825
110,038	34,6436	0,190582	0,191586209
110,039	34,6436	0,172119	0,155213105
110,04	34,668	0,148163	0,114259141
110,041	34,668	0,116882	0,06672214
110,042	34,6924	0,0775146	0,012063978
110,043	34,7168	0,0364685	0,001258287
110,044	34,7168	0,00717163	0,036543676
110,045	34,7412	-0,0167847	0,062936345
110,046	34,7656	-0,0410461	0,088052051
110,047	34,7656	-0,0682068	0,115213815
110,048	34,79	-0,0976563	0,143529956
110,049	34,8145	-0,122986	0,16491719
110,05	34,8389	-0,144348	0,180001001
110,051	34,8389	-0,162048	0,189559567
110,052	34,8633	-0,17868	0,197182551
110,053	34,8877	-0,186768	0,193646569
110,054	34,9121	-0,183868	0,176597759
110,055	34,9365	-0,17334	0,151085158
110,056	34,9609	-0,15213	0,11382306
110,057	34,9609	-0,117645	0,062308459
110,058	34,9854	-0,0653076	0
110,059	35,0098	-0,00274658	0,047222241
110,06	35,0342	0,0662231	0,129210643
110,061	35,0586	0,126953	0,195747837
110,062	35,0586	0,174713	0,241892001
110,063	35,083	0,20813	0,267208091
110,064	35,1074	0,223389	0,268236024
110,065	35,1318	0,218811	0,244403121
110,066	35,1318	0,188293	0,189642683
110,067	35,1563	0,136261	0,111430444
110,068	35,1807	0,0744629	0,025924801
